Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
4168,SHENTON COLLEGE,227 STUBBS TERRACE,SHENTON PARK,WA,6008,227 STUBBS TERRACE,SHENTON PARK,WA,6008,-31.95969986,115.803008,08 9366 9100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,454,472,485,471,512,399,,"2,793"
6158,SHENTON COLLEGE DEAF EDUCATION CENTRE,227 STUBBS TERRACE,SHENTON PARK,WA,6008,227 STUBBS TERRACE,SHENTON PARK,WA,6008,-31.95969986,115.803008,08 9366 9100,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,8,5,5,3,10,4,,35
5860,SHEOAK GROVE PRIMARY SCHOOL,NYILLA APPROACH,BALDIVIS,WA,6171,NYILLA APPROACH,BALDIVIS,WA,6171,-32.323884,115.821923,08 9523 5400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,68,74,69,70,66,43,48,42,,,,,,,,,480
5867,SHOREHAVEN PRIMARY SCHOOL,91 SHOREHAVEN BOULEVARD,ALKIMOS,WA,6038,91 SHOREHAVEN BOULEVARD,ALKIMOS,WA,6038,-31.60199,115.674697,08 9561 4800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,104,84,70,76,67,64,61,44,,,,,,,,,570
5736,SINGLETON PRIMARY SCHOOL,NAVAL AVENUE,SINGLETON,WA,6175,PO BOX 7140,SECRET HARBOUR,WA,6173,-32.44002498,115.7579582,08 9583 8850,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,85,85,81,82,69,77,78,,,,,,,,,636
6020,SIR DAVID BRAND SCHOOL,GLICK ROAD,COOLBINIA,WA,6050,GLICK ROAD,COOLBINIA,WA,6050,-31.91464899,115.8597292,08 9462 6500,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,1,3,2,3,4,5,7,3,,3,6,10,6,3,5,,61
1423,SMYL COMMUNITY COLLEGE,32 TESLA ROAD,ROCKINGHAM,WA,6168,32 TESLA ROAD,ROCKINGHAM,WA,6168,-32.27298182,115.7542075,08 9550 9400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y09,Y12,,,,,,,,,,,,21,67,81,80,,249
5812,SOMERLY PRIMARY SCHOOL,15 SOMERLY DRIVE,CLARKSON,WA,6030,15 SOMERLY DRIVE,CLARKSON,WA,6030,-31.68546051,115.7278576,08 6206 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,54,67,65,54,69,66,61,,,,,,,,,476
5523,SORRENTO PRIMARY SCHOOL,14 ELFREDA AVENUE,SORRENTO,WA,6020,14 ELFREDA AVENUE,SORRENTO,WA,6020,-31.83148916,115.7608293,08 9235 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,43,61,61,59,67,49,50,,,,,,,,,429
6090,SOUTH BALLAJURA EDUCATION SUPPORT CENTRE,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,-31.84972479,115.9102807,08 9207 0150,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,5,9,15,5,6,12,10,8,,,,,,,,,70
5734,SOUTH BALLAJURA PRIMARY SCHOOL,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,2-34 WYPERFELD GARDENS,BALLAJURA,WA,6066,-31.84972479,115.9102807,08 9207 0100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,29,46,52,45,50,43,50,63,,,,,,,,,378
6070,SOUTH BUNBURY EDUCATION SUPPORT CENTRE,PAISLEY STREET,SOUTH BUNBURY,WA,6230,PAISLEY STREET,BUNBURY,WA,6230,-33.34068153,115.6428274,08 9796 4650,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,5,9,9,13,5,10,6,9,,,,,,,,,66
5072,SOUTH BUNBURY PRIMARY SCHOOL,19 PROSSER STREET,SOUTH BUNBURY,WA,6230,19 PROSSER STREET,BUNBURY,WA,6230,-33.34068153,115.6428274,08 9796 4600,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,44,55,56,50,58,39,59,,,,,,,,,400
1324,SOUTH COAST BAPTIST COLLEGE,30 GNANGARA DRIVE,WAIKIKI,WA,6169,30 GNANGARA DRIVE,WAIKIKI,WA,6169,-32.31535966,115.7575046,08 9540 4400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,72,72,71,78,78,84,90,90,,128,125,125,111,74,100,,"1,298"
5113,SOUTH COOGEE PRIMARY SCHOOL,40 IVANKOVICH AVENUE,BEELIAR,WA,6164,40 IVANKOVICH AVENUE,BEELIAR,WA,6164,-32.12961319,115.7973328,08 6174 1500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,45,48,72,50,73,51,51,,,,,,,,,430
6049,SOUTH EAST LANGUAGE DEVELOPMENT CENTRE,276 EPSOM AVENUE,CLOVERDALE,WA,6105,276 EPSOM AVENUE,CLOVERDALE,WA,6105,-31.9507814,115.9466374,08 9473 9600,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y03,30,55,62,56,42,,,,,,,,,,,,245
5807,SOUTH HALLS HEAD PRIMARY SCHOOL,38 KARON VISTA,HALLS HEAD,WA,6210,38 KARON VISTA,HALLS HEAD,WA,6210,-32.56442979,115.6786312,08 9584 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,65,64,71,80,80,68,89,77,,,,,,,,,594
5553,SOUTH HEDLAND PRIMARY SCHOOL,WEAVER PLACE,SOUTH HEDLAND,WA,6722,WEAVER PLACE,SOUTH HEDLAND,WA,6722,-20.40164145,118.6018711,08 9172 7272,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,38,38,44,34,31,30,23,,,,,,,,,259
5235,SOUTH KALGOORLIE PRIMARY SCHOOL,LIONEL STREET,KALGOORLIE,WA,6430,PO BOX 1671,KALGOORLIE PO,WA,6433,-30.76244847,121.476861,08 9092 5800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,28,41,37,45,36,32,30,38,,,,,,,,,287
5680,SOUTH LAKE PRIMARY SCHOOL,62 MASON COURT,SOUTH LAKE,WA,6164,62 MASON COURT,SOUTH LAKE,WA,6164,-32.10593471,115.8345008,08 9395 3400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,32,28,36,35,34,30,30,,,,,,,,,256
5593,SOUTH NEWMAN PRIMARY SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PO BOX 61,NEWMAN,WA,6753,-23.363209,119.73407,08 9154 3950,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,51,50,54,32,47,42,52,,,,,,,,,369
5700,SOUTH PADBURY PRIMARY SCHOOL,56 WARBURTON AVENUE,PADBURY,WA,6025,56 WARBURTON AVENUE,PADBURY,WA,6025,-31.81230095,115.7644063,08 6206 2250,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,54,42,52,49,48,58,48,,,,,,,,,392
5374,SOUTH PERTH PRIMARY SCHOOL,51 FORREST STREET,SOUTH PERTH,WA,6151,51 FORREST STREET,SOUTH PERTH,WA,6151,-31.9812379,115.8593816,08 9224 9850,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,58,47,42,49,41,34,33,,,,,,,,,355
5423,SOUTH STIRLING PRIMARY SCHOOL,5 STIRLING SCHOOL ROAD,MANYPEAKS,WA,6328,5 STIRLING SCHOOL ROAD,MANYPEAKS,WA,6328,-34.57914966,118.210334,08 9854 0900,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,2,4,1,4,3,4,2,,,,,,,,,25
5590,SOUTH THORNLIE PRIMARY SCHOOL,4-6 OVENS ROAD,THORNLIE,WA,6108,4-6 OVENS ROAD,THORNLIE,WA,6108,-32.06627622,115.959641,08 9232 3600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,49,61,46,54,54,55,64,,,,,,,,,441
1454,SOUTH WEST JOHN CALVIN CHRISTIAN COLLEGE,2 WIDDESON ROAD,CAPEL,WA,6271,2 WIDDESON ROAD,CAPEL,WA,6271,-33.54326,115.565416,08 9726 2038,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,4,6,9,4,7,11,5,7,,8,5,13,6,,,,85
4099,SOUTHERN CROSS DISTRICT HIGH SCHOOL,ANTARES STREET,SOUTHERN CROSS,WA,6426,ANTARES STREET,SOUTHERN CROSS,WA,6426,-31.23119646,119.3268575,08 9048 9000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y09,3,2,4,4,9,3,7,5,,10,4,4,,,,,55
5856,SOUTHERN GROVE PRIMARY SCHOOL,34 LOCKWAY STREET,SOUTHERN RIVER,WA,6110,34 LOCKWAY STREET,SOUTHERN RIVER,WA,6110,-32.099314,115.959204,08 9234 7700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,64,46,76,93,63,65,38,,,,,,,,,505
1279,SOUTHERN HILLS CHRISTIAN COLLEGE,86 ADMIRAL ROAD,BEDFORDALE,WA,6112,86 ADMIRAL ROAD,BEDFORDALE,WA,6112,-32.1816559,116.0483177,08 9497 1751,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,45,33,30,29,24,30,38,33,,52,54,43,38,25,17,,491
4121,SOUTHERN RIVER COLLEGE,SOUTHERN RIVER ROAD,GOSNELLS,WA,6110,SOUTHERN RIVER ROAD,GOSNELLS,WA,6110,-32.08559751,115.979918,08 9391 6500,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,184,197,212,204,129,81,,"1,007"
5568,SOUTHWELL PRIMARY SCHOOL,26 GRANDPRE CRESCENT,HAMILTON HILL,WA,6163,26 GRANDPRE CRESCENT,HAMILTON HILL,WA,6163,-32.09025841,115.7850833,08 9236 9400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,9,14,8,10,10,9,8,,,,,,,,,75
1449,SOWILO COMMUNITY HIGH SCHOOL,"UNIT 1/2, 203 RAILWAY AVENUE",KELMSCOTT,WA,6111,"UNIT 1/2, 203 RAILWAY AVENUE",KELMSCOTT,WA,6111,-32.13104805,116.0098146,08 9390 1995,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,11,11,9,23,19,19,,92
5673,SPEARWOOD ALTERNATIVE SCHOOL,370 ROCKINGHAM ROAD,SPEARWOOD,WA,6163,370 ROCKINGHAM ROAD,SPEARWOOD,WA,6163,-32.10779115,115.7843999,08 9414 2000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,11,13,11,14,12,16,11,,,,,,,,,102
5421,SPEARWOOD PRIMARY SCHOOL,73 GERALD STREET,SPEARWOOD,WA,6163,73 GERALD STREET,SPEARWOOD,WA,6163,-32.10148403,115.7865958,08 9414 2300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,19,17,20,19,16,11,8,,,,,,,,,132
6085,SPENCER PARK EDUCATION SUPPORT CENTRE,26 HARDIE ROAD,SPENCER PARK,WA,6330,26 HARDIE ROAD,SPENCER PARK,WA,6330,-35.00554419,117.9018778,08 6821 3050,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,4,1,4,4,3,4,4,5,,,,,,,,,29
5422,SPENCER PARK PRIMARY SCHOOL,26 HARDIE ROAD,SPENCER PARK,WA,6330,26 HARDIE ROAD,SPENCER PARK,WA,6330,-35.00554418,117.9018779,08 6821 3000,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,45,27,36,24,42,39,36,,,,,,,,,287
5825,SPRING HILL PRIMARY SCHOOL,50 SPRING HILL STREET,TAPPING,WA,6065,50 SPRING HILL STREET,TAPPING,WA,6065,-31.7226147,115.7932625,08 6207 3800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,95,71,93,97,97,106,97,109,,,,,,,,,765
8126,SPRING ROAD COMMUNITY KINDERGARTEN (INC),1A SPRING ROAD,KALAMUNDA,WA,6076,1A SPRING ROAD,KALAMUNDA,WA,6076,-31.97174951,116.0611541,08 9293 3292,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,19,,,,,,,,,,,,,,,,19
5557,SPRINGFIELD PRIMARY SCHOOL,31 BRIDGEWATER DRIVE,KALLAROO,WA,6025,31 BRIDGEWATER DRIVE,KALLAROO,WA,6025,-31.79256944,115.7501819,08 9407 3000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,30,43,35,23,30,30,12,,,,,,,,,239
1410,ST ANDREW'S CATHOLIC PRIMARY SCHOOL,60 VICTORSEN PARADE,CLARKSON,WA,6030,60 VICTORSEN PARADE,CLARKSON,WA,6030,-31.68720765,115.7218604,08 6206 4100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,32,46,49,41,50,52,39,,,,,,,,,369
1374,ST ANDREW'S GRAMMAR,2 HELLENIC DRIVE,DIANELLA,WA,6059,2 HELLENIC DRIVE,DIANELLA,WA,6059,-31.87118268,115.8741054,08 9303 3840,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,26,43,41,43,52,49,41,63,,68,83,60,57,40,38,,704
1078,ST ANNE'S SCHOOL,YOUNG STREET,HARVEY,WA,6220,YOUNG STREET,HARVEY,WA,6220,-33.08300334,115.8913206,08 9782 3300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,20,25,28,19,24,19,21,24,,,,,,,,,180
1187,ST ANTHONY'S SCHOOL,7 SERVITE TERRACE,WANNEROO,WA,6065,7 SERVITE TERRACE,WANNEROO,WA,6065,-31.74897887,115.8037982,08 9303 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,64,48,47,60,48,47,42,52,,,,,,,,,408
1116,ST ANTHONY'S SCHOOL,96 INNAMINCKA ROAD,GREENMOUNT,WA,6056,96 INNAMINCKA ROAD,GREENMOUNT,WA,6056,-31.89553184,116.0438926,08 9294 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,70,57,55,59,58,51,44,49,,,,,,,,,443
1165,ST AUGUSTINE'S PRIMARY SCHOOL,34 GLADSTONE ROAD,RIVERVALE,WA,6103,34 GLADSTONE ROAD,RIVERVALE,WA,6103,-31.9598035,115.9062413,08 9260 3200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,19,16,28,31,26,24,29,19,,,,,,,,,192
1004,ST BENEDICT'S SCHOOL,70 ALNESS STREET,APPLECROSS,WA,6153,70 ALNESS STREET,APPLECROSS,WA,6153,-32.018476,115.839433,08 6217 3500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,67,56,49,53,36,65,41,38,,,,,,,,,405
1393,ST BERNADETTE'S CATHOLIC PRIMARY SCHOOL,252 GRAND OCEAN BOULEVARD,PORT KENNEDY,WA,6172,252 GRAND OCEAN BOULEVARD,PORT KENNEDY,WA,6172,-32.36083888,115.7561402,08 9593 4066,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,72,58,60,58,55,63,63,57,,,,,,,,,486
1097,ST BERNARD'S SCHOOL,11 KATANNING ROAD,KOJONUP,WA,6395,11 KATANNING ROAD,KOJONUP,WA,6395,-33.82759512,117.1619039,08 9831 3500,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,25,8,6,9,10,12,8,12,,,,,,,,,90
1103,ST BRIGID'S COLLEGE,200 LESMURDIE ROAD,LESMURDIE,WA,6076,200 LESMURDIE ROAD,LESMURDIE,WA,6076,-31.99663035,116.0520664,08 9290 4200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,47,26,36,36,50,43,38,57,,101,88,79,67,76,69,,813
1115,ST BRIGID'S PRIMARY SCHOOL,20 TOODYAY ROAD,MIDDLE SWAN,WA,6056,20 TOODYAY ROAD,MIDDLE SWAN,WA,6056,-31.87563515,116.014347,08 6216 3800,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,75,41,59,57,48,53,61,60,,,,,,,,,454
1025,ST BRIGID'S SCHOOL,130 ROE STREET,BRIDGETOWN,WA,6255,130 ROE STREET,BRIDGETOWN,WA,6255,-33.957669,116.140604,08 9764 6100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,33,17,23,26,18,17,21,24,,,,,,,,,179
1047,ST BRIGID'S SCHOOL,205 PRINSEP STREET,COLLIE,WA,6225,205 PRINSEP STREET,COLLIE,WA,6225,-33.3481206,116.1582939,08 9735 9200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,30,20,25,24,22,14,25,,,,,,,,,187
1159,ST CECILIA'S CATHOLIC PRIMARY SCHOOL,35 SUTHERLAND STREET,PORT HEDLAND,WA,6721,35 SUTHERLAND STREET,PORT HEDLAND,WA,6721,-20.30972649,118.6021896,08 9174 7000,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,29,28,30,30,23,21,19,19,,,,,,,,,199
1099,ST CLARE'S SCHOOL,14-16 MCCARTNEY CRESCENT,LATHLAIN,WA,6100,14-16 MCCARTNEY CRESCENT,LATHLAIN,WA,6100,-31.9711354,115.9086158,08 6254 7600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y08,Y12,,,,,,,,,,,1,4,5,11,12,,33
1153,ST COLUMBA'S CATHOLIC PRIMARY SCHOOL,30 YORK STREET,SOUTH PERTH,WA,6151,30 YORK STREET,SOUTH PERTH,WA,6151,-31.97839416,115.8600018,08 6436 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,73,59,60,56,59,51,39,35,,,,,,,,,432
1013,ST COLUMBA'S SCHOOL,32 ROBERTS STREET,BAYSWATER,WA,6053,32 ROBERTS STREET,BAYSWATER,WA,6053,-31.922883,115.910649,08 9208 2705,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,85,62,55,58,60,60,53,51,,,,,,,,,484
1461,ST DAMIEN'S CATHOLIC PRIMARY SCHOOL,1 NYABING PASS,DAWESVILLE,WA,6211,1 NYABING PASS,DAWESVILLE,WA,6211,-32.62651453,115.6313815,08 9583 2500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,70,60,60,58,60,57,50,54,,,,,,,,,469
1087,ST DENIS SCHOOL,2 ORCHID STREET,JOONDANNA,WA,6060,2 ORCHID STREET,JOONDANNA,WA,6060,-31.90973888,115.8443814,08 9242 3422,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,45,31,31,31,31,27,28,30,,,,,,,,,254
1086,ST DOMINIC'S SCHOOL,95 BEATRICE STREET,INNALOO,WA,6018,95 BEATRICE STREET,INNALOO,WA,6018,-31.89441457,115.7909199,08 9449 6900,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,32,28,29,13,10,22,13,11,,,,,,,,,158
1490,ST ELIZABETH'S CATHOLIC PRIMARY SCHOOL,30 RANWORTH DRIVE,HOCKING,WA,6065,30 RANWORTH DRIVE,HOCKING,WA,6065,-31.7719113,115.813336,08 9303 7600,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,35,31,24,21,33,25,23,10,,,,,,,,,202
1447,ST EMILIE'S CATHOLIC PRIMARY SCHOOL,151 AMHERST ROAD,CANNING VALE,WA,6155,151 AMHERST ROAD,CANNING VALE,WA,6155,-32.08151946,115.932921,08 9256 9696,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,46,53,61,61,57,58,61,47,,,,,,,,,444
1453,ST FRANCIS OF ASSISI CATHOLIC PRIMARY SCHOOL,1051 CONNOLLY DRIVE,BUTLER,WA,6036,1051 CONNOLLY DRIVE,BUTLER,WA,6036,-31.65368589,115.7121324,08 9562 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,50,59,58,56,59,60,50,56,,,,,,,,,448
1257,ST FRANCIS XAVIER PRIMARY SCHOOL,5 MAITLAND STREET,GERALDTON,WA,6530,5 MAITLAND STREET,GERALDTON,WA,6530,-28.77685819,114.6147063,08 9923 5800,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,78,58,58,57,55,32,57,58,,,,,,,,,453
1499,ST FRANCIS' SCHOOL,10 ALLOA ROAD,MADDINGTON,WA,6109,10 ALLOA ROAD,MADDINGTON,WA,6109,-32.04608954,115.9843375,08 9262 4421,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y10,Y12,,,,,,,,,,,,,6,12,11,,29
1440,ST GEORGE'S ANGLICAN GRAMMAR SCHOOL,50 WILLIAM STREET,PERTH,WA,6000,50 WILLIAM STREET,PERTH,WA,6000,-31.95409073,115.8570957,08 9312 0800,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,83,85,84,83,80,79,,494
1011,ST GERARD'S CATHOLIC PRIMARY SCHOOL,31 CHANGTON WAY,WESTMINSTER,WA,6061,31 CHANGTON WAY,WESTMINSTER,WA,6061,-31.869729,115.848544,08 6241 8500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,30,27,29,24,28,29,30,28,,,,,,,,,225
1425,ST HELENA'S CATHOLIC PRIMARY SCHOOL,55 FORTESCUE PLACE,ELLENBROOK,WA,6069,55 FORTESCUE PLACE,ELLENBROOK,WA,6069,-31.79237522,115.9760116,08 9297 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,72,50,57,59,53,62,60,61,,,,,,,,,474
1122,ST HILDA'S ANGLICAN SCHOOL FOR GIRLS,BAY VIEW TERRACE,MOSMAN PARK,WA,6012,BAY VIEW TERRACE,MOSMAN PARK,WA,6012,-32.005047,115.767812,08 9285 4100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,30,20,19,26,35,48,51,64,,125,148,132,126,147,143,,"1,114"
1493,ST JAMES' ANGLICAN SCHOOL,2 GRACEFUL BOULEVARD,ALKIMOS,WA,6038,2 GRACEFUL BOULEVARD,ALKIMOS,WA,6038,-31.618541,115.68637,08 6336 8330,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,58,63,58,64,63,60,65,64,,111,100,109,67,61,43,,986
1169,ST JEROME'S PRIMARY SCHOOL,38 TROODE STREET,LAKE COOGEE,WA,6166,38 TROODE STREET,LAKE COOGEE,WA,6166,-32.121502,115.782659,08 9499 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,90,73,78,73,79,64,75,75,,,,,,,,,607
1480,ST JOHN BOSCO COLLEGE,170 MONTICELLO PARKWAY,PIARA WATERS,WA,6112,170 MONTICELLO PARKWAY,PIARA WATERS,WA,6112,-32.14606715,115.9288773,08 9234 9600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,77,59,60,60,60,64,59,63,,170,157,105,100,,,,"1,034"
1458,ST JOHN PAUL II CATHOLIC PRIMARY SCHOOL,6 KURRAJONG BOULEVARD,BANKSIA GROVE,WA,6031,6 KURRAJONG BOULEVARD,BANKSIA GROVE,WA,6031,-31.69517618,115.8054016,08 9303 7101,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,25,35,39,34,32,38,36,,,,,,,,,266
1166,ST JOHN'S SCHOOL,21 LALOR STREET,SCARBOROUGH,WA,6019,21 LALOR STREET,SCARBOROUGH,WA,6019,-31.89350925,115.7669125,08 9203 3000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,31,28,26,29,32,20,31,23,,,,,,,,,220
1206,ST JOHN'S SCHOOL,12 TAMAR STREET,RANGEWAY,WA,6530,12 TAMAR STREET,RANGEWAY,WA,6530,-28.78351925,114.626735,08 9920 0100,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,27,25,31,31,23,31,26,,,,,,,,,221
1158,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL,46 GEORGE STREET,PINJARRA,WA,6208,46 GEORGE STREET,PINJARRA,WA,6208,-32.6307843,115.8733555,08 9530 5500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,36,30,27,23,28,21,26,24,,,,,,,,,215
1002,ST JOSEPH'S COLLEGE,MARTIN ROAD,ALBANY,WA,6330,MARTIN ROAD,ALBANY,WA,6330,-34.997944,117.902192,08 9844 0222,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,65,36,39,47,29,55,56,54,,47,72,59,57,55,40,,711
1030,ST JOSEPH'S PRIMARY SCHOOL,PARADE ROAD,BUNBURY,WA,6230,PARADE ROAD,BUNBURY,WA,6230,-33.37377642,115.6330822,08 9796 8100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,76,56,44,60,54,64,60,64,,,,,,,,,478
1145,ST JOSEPH'S SCHOOL,GUPPY STREET,PEMBERTON,WA,6260,GUPPY STREET,PEMBERTON,WA,6260,-34.44616935,116.0353768,08 9776 1180,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,4,5,5,7,6,4,3,6,,,,,,,,,40
1098,ST JOSEPH'S SCHOOL,970 COOLIBAH DRIVE,KUNUNURRA,WA,6743,970 COOLIBAH DRIVE,KUNUNURRA,WA,6743,-15.76988667,128.7328237,08 9168 1079,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,14,13,20,21,25,19,13,10,,,,,,,,,135
1168,ST JOSEPH'S SCHOOL,51 ALTAIR STREET,SOUTHERN CROSS,WA,6426,51 ALTAIR STREET,SOUTHERN CROSS,WA,6426,-31.22952336,119.3250078,08 9049 2100,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,11,7,2,4,5,4,6,3,,,,,,,,,42
